total_population,median_home_value,median_gross_rent,state,zip_code
1139,127600,52333,38,58433
1676,98900,50203,38,58436
672,77300,57500,38,58438
112,125000,66071,46,58439
118,81700,58750,38,58440
394,94300,103056,38,58441
421,78400,50536,38,58442
175,85700,68125,38,58443
194,56500,51389,38,58444
267,162500,66250,38,58445
311,57600,47083,38,58448
133,60600,69750,38,58451
47,-666666666,-666666666,38,58452
324,75000,54722,38,58454
357,68400,51625,38,58455
517,77000,71111,38,58456
1253,103600,65114,38,58458
182,46300,44375,38,58460
383,74300,52105,38,58461
667,63300,35000,38,58463
194,121200,79821,38,58464
331,85800,65000,38,58466
782,88800,61964,38,58467
490,161700,77188,38,58472
2706,127100,71588,38,58474
165,28800,53333,38,58475
233,143800,94167,38,58476
95,-666666666,50000,38,58477
114,42500,45417,38,58478
214,126800,105781,38,58479
318,97000,85114,38,58480
231,236000,88750,38,58481
958,133600,52232,38,58482
315,88600,47500,38,58483
44,45000,61250,38,58484
241,84300,96250,38,58486
591,87500,59375,38,58487
146,74000,36979,38,58488
220,78100,67750,38,58490
416,115200,62500,38,58492
262,79200,49063,38,58494
1342,89600,55288,38,58495
141,46300,31992,38,58496
171,95000,84643,38,58497
30124,227200,58594,38,58501
34266,326400,86764,38,58503
27307,244600,71314,38,58504
0,-666666666,-666666666,38,58505
132,150000,46667,38,58520
608,407000,94091,38,58521
3623,201000,90000,38,58523
81,133900,59821,38,58524
778,91300,27344,38,58528
598,62600,46875,38,58529
1042,172300,57222,38,58530
418,244100,69750,38,58531
297,115000,71563,38,58532
1048,93100,50417,38,58533
464,87300,62222,38,58535
2568,96800,37778,38,58538
3057,166200,65938,38,58540
613,95000,51667,38,58541
239,86700,39375,38,58542
558,84600,48750,38,58544
3488,181200,82017,38,58545
256,122700,64167,38,58549
1639,107100,56452,38,58552
26018,227300,73603,38,58554
974,283300,90417,38,58558
244,171400,86375,38,58559
166,160400,64375,38,58560
1055,92100,60375,38,58561
412,76100,63438,38,58562
2388,147800,67833,38,58563
80,56700,41500,38,58564
210,159900,65179,38,58565
113,77500,71364,38,58566
697,76300,42083,38,58568
75,67100,86667,38,58569
461,118800,65000,38,58570
527,114300,65909,38,58571
263,170800,83750,38,58572
608,89200,55179,38,58573
823,139600,51364,38,58575
960,174500,70795,38,58576
1800,208800,80603,38,58577
1338,185800,78636,38,58579
366,321900,120083,38,58580
254,38600,87500,38,58581
26865,252300,72564,38,58601
132,-666666666,49167,38,58620
1351,115000,58214,38,58621
1924,163500,70493,38,58622
2205,168100,63512,38,58623
262,151100,78125,38,58625
430,157800,62206,38,58626
172,196900,77813,38,58627
814,244300,66042,38,58630
1157,116700,53792,38,58631
180,150000,42083,38,58632
315,332600,145625,38,58634
1015,192300,70938,38,58636
1118,98200,52391,38,58638
1801,143100,56845,38,58639
1545,194300,96250,38,58640
151,264600,41800,38,58641
304,270500,73542,38,58642
134,87000,42188,38,58643
233,250000,62344,38,58645
1126,92600,55313,38,58646
1325,147700,61613,38,58647
267,70700,48563,38,58649
376,97200,67614,38,58650
504,87900,61452,38,58651
1257,173400,76250,38,58652
782,114300,86458,38,58653
325,112500,71667,38,58654
561,197700,77875,38,58655
498,168100,94632,38,58656
31580,220000,66310,38,58701
0,-666666666,-666666666,38,58702
23640,216800,71409,38,58703
4696,-666666666,60242,38,58704
527,-666666666,-666666666,38,58705
445,-666666666,-666666666,38,58707
508,88500,64038,38,58710
303,151800,61364,38,58711
87,73800,49375,38,58712
18,-666666666,79375,38,58713
104,209400,36250,38,58716
995,170000,75972,38,58718
478,101000,80833,38,58721
1705,180900,73359,38,58722
202,114900,52969,38,58723
426,118100,79063,38,58725
275,121900,89583,38,58727
1448,149100,58583,38,58730
318,110400,70500,38,58731
352,170800,81932,38,58733
351,105600,85227,38,58734
340,269100,86875,38,58735
597,68700,55000,38,58736
184,60000,90000,38,58737
791,191700,83125,38,58740
635,119400,69327,38,58741
109,125000,69583,38,58744
1344,126400,65625,38,58746
128,-666666666,31786,38,58748
514,161800,90536,38,58750
255,109400,63750,38,58752
155,377800,-666666666,38,58755
185,131700,73036,38,58756
878,131300,62813,38,58757
211,91700,79444,38,58758
819,169000,71111,38,58759
302,133900,63500,38,58760
876,128700,67045,38,58761
198,110400,83958,38,58762
4016,160900,71827,38,58763
291,-666666666,45000,38,58765
268,241300,82917,38,58768
192,155300,-666666666,38,58769
1704,160700,75833,38,58770
515,121100,53571,38,58771
161,81400,94038,38,58772
930,159900,69231,38,58773
129,115600,46964,38,58775
217,-666666666,48500,38,58776
98,158800,68542,38,58778
458,95700,53611,38,58779
799,195500,92321,38,58781
444,143800,80000,38,58782
359,115600,52500,38,58783
3528,186800,78205,38,58784
1163,239500,66136,38,58785
153,111600,80625,38,58787
1185,88800,53309,38,58788
285,62500,55673,38,58789
1839,184400,65417,38,58790
283,173400,170583,38,58792
482,99000,58750,38,58793
246,114800,-666666666,38,58794
142,-666666666,54545,38,58795
31508,253900,87482,38,58801
278,154500,64028,38,58830
698,261900,86250,38,58831
219,165000,-666666666,38,58833
255,333300,-666666666,38,58835
252,-666666666,81417,38,58838
624,381800,119511,38,58843
83,-666666666,-666666666,38,58844
381,163100,76719,38,58845
467,186300,97756,38,58847
790,180700,77569,38,58849
1436,195500,88194,38,58852
207,107300,55000,38,58853
9543,248600,80214,38,58854
90,167900,95781,38,58856
1558,249700,58482,30,59001
127,220000,37917,30,59002
1359,102300,46838,30,59003
1461,231100,44750,30,59006
172,169900,105625,30,59007
512,158300,57500,30,59008
167,167000,85060,30,59010
3120,242900,49754,30,59011
254,67100,48250,30,59012
128,194300,68750,30,59013
1712,175700,56667,30,59014
503,173100,68500,30,59015
962,98300,61071,30,59016
496,252100,44632,30,59018
4380,249300,64825,30,59019
63,281300,36875,30,59020
2411,76500,39886,30,59022
444,160000,53136,30,59024
44,-666666666,80750,30,59025
200,143300,41000,30,59026
628,333800,38292,30,59027
512,352900,61250,30,59028
847,201900,63125,30,59029
1211,291900,51694,30,59030
418,176600,59712,30,59031
511,154700,60128,30,59032
276,314300,52813,30,59033
5454,142300,48409,30,59034
204,78700,47292,30,59035
1428,94500,44954,30,59036
1752,203600,72117,30,59037
531,113200,43077,30,59038
43,-666666666,-666666666,30,59039
1748,254300,78000,30,59041
2990,65200,50125,30,59043
12206,225300,68006,30,59044
379,89200,41250,30,59046
12728,268200,53777,30,59047
1649,127300,51667,30,59050
157,500000,68558,30,59052
363,-666666666,51136,30,59053
268,152900,30577,30,59054
86,175000,44167,30,59055
741,349500,70547,30,59057
21,165000,-666666666,30,59058
179,-666666666,46250,30,59059
250,494100,69297,30,59061
16,-666666666,34063,30,59062
1985,252000,76148,30,59063
246,-666666666,-666666666,30,59064
169,664100,-666666666,30,59065
576,154200,42917,30,59066
254,-666666666,53750,30,59067
3355,288500,48821,30,59068
580,243800,42750,30,59069
1033,263500,69279,30,59070
167,360700,83289,30,59071
4328,178500,44097,30,59072
331,117100,45938,30,59074
229,158100,-666666666,30,59075
80,-666666666,60417,30,59076
91,-666666666,78750,30,59077
168,109700,36071,30,59078
3707,241200,77879,30,59079
24,450000,173750,30,59081
19,187500,40625,30,59082
130,121900,22167,30,59085
914,242200,56563,30,59086
391,188500,48750,30,59087
1536,235300,56435,30,59088
471,190600,47250,30,59089
41409,183100,49514,30,59101
46611,219300,59569,30,59102
30943,230600,67883,30,59105
18281,361400,79499,30,59106
5838,121600,42679,30,59201
129,110000,69500,30,59211
536,178800,73438,30,59212
814,52500,29063,30,59213
90,-666666666,-666666666,30,59214
985,110400,48966,30,59215
153,266700,102589,30,59217
893,209800,64583,30,59218
293,103100,40938,30,59219
1870,190700,68871,30,59221
175,311000,97635,30,59222
382,252300,77391,30,59223
550,82000,30625,30,59225
492,118300,59500,30,59226
4484,158100,56613,30,59230
470,19800,33750,30,59231
34,211100,48750,30,59240
375,114600,45000,30,59241
84,117800,-666666666,30,59242
230,204400,53194,30,59243
23,-666666666,-666666666,30,59244
314,99500,55000,30,59247
690,152800,47583,30,59248
188,110400,49722,30,59250
88,85000,68000,30,59252
78,366700,56833,30,59253
2032,153400,51477,30,59254
3247,78500,32024,30,59255
26,-666666666,-666666666,30,59256
50,-666666666,56458,30,59257
91,77500,48750,30,59258
303,77300,57000,30,59259
139,171900,75278,30,59260
586,97100,46736,30,59261
636,166700,68000,30,59262
1445,113400,56667,30,59263
8771,236900,65476,30,59270
281,104200,50179,30,59274
439,66300,58790,30,59275
22,-666666666,-666666666,30,59276
11408,169500,52704,30,59301
162,-666666666,48750,30,59311
30,-666666666,39167,30,59312
2322,164400,68500,30,59313
89,370000,51250,30,59314
79,-666666666,78750,30,59315
1121,145200,58516,30,59317
127,105400,34659,30,59318
53,107500,26667,30,59322
2510,118700,85156,30,59323
933,101000,41389,30,59324
226,260700,33819,30,59326
2535,153400,46393,30,59327
8499,164500,59002,30,59330
204,-666666666,71406,30,59332
10,-666666666,-666666666,30,59333
188,179200,54167,30,59336
708,122800,44688,30,59337
154,256300,87917,30,59338
127,65000,46875,30,59339
54,-666666666,50625,30,59343
487,203600,61250,30,59344
301,171300,74444,30,59347
1032,103900,43047,30,59349
176,87600,43942,30,59351
1122,113500,53958,30,59353
49,230400,-666666666,30,59354
13605,157700,40662,30,59401
27576,203200,64310,30,59404
31701,176400,45342,30,59405
580,196600,41339,30,59410
721,-666666666,56406,30,59411
1458,183800,50400,30,59412
923,119000,47868,30,59414
280,93800,73393,30,59416
8007,99500,30915,30,59417
73,-666666666,24583,30,59418
92,108800,45000,30,59419
202,172900,56563,30,59420
1727,228600,53750,30,59421
2672,181500,45463,30,59422
18,-666666666,81250,30,59424
3601,141900,52198,30,59425
4504,111700,41128,30,59427
403,79300,52188,30,59430
135,91000,41071,30,59432
504,90800,45250,30,59433
500,158200,50000,30,59434
1993,181600,63889,30,59436
115,-666666666,-666666666,30,59440
44,-666666666,26667,30,59441
1925,156300,46571,30,59442
434,289100,70395,30,59443
253,98800,42813,30,59444
593,106300,47763,30,59446
329,170300,48958,30,59447
753,56300,33750,30,59448
555,205500,50000,30,59450
149,-666666666,55938,30,59451
529,156700,45625,30,59452
265,115600,35000,30,59453
192,68000,44583,30,59454
260,-666666666,-666666666,30,59456
8887,140700,50432,30,59457
174,47900,24524,30,59460
22,-666666666,-666666666,30,59461
172,77000,40417,30,59462
85,217600,-666666666,30,59463
452,159600,44444,30,59464
37,134400,-666666666,30,59465
111,-666666666,-666666666,30,59466
109,236100,53750,30,59467
647,201300,50250,30,59468
147,-666666666,50938,30,59469
399,191700,53333,30,59471
654,163200,54861,30,59472
3497,152600,48111,30,59474
429,169900,75486,30,59477
691,106300,41250,30,59479
637,154900,71875,30,59480
689,118100,69167,30,59482
612,232100,65341,30,59483
100,120600,65156,30,59484
562,196200,61932,30,59485
1267,141100,49500,30,59486
1267,158300,55769,30,59487
341,-666666666,56250,30,59489
12731,157700,50985,30,59501
1033,97500,42344,30,59520
3784,67400,29485,30,59521
1802,115600,46103,30,59522
2153,137700,42857,30,59523
732,71000,50125,30,59524
242,104200,42750,30,59525
2621,81600,43500,30,59526
1006,41500,32375,30,59527
279,68800,50625,30,59528
216,219000,41458,30,59529
83,47900,-666666666,30,59530
319,76900,47868,30,59531
135,113900,41111,30,59532
86,-666666666,21250,30,59535
49,103100,98125,30,59537
2861,137200,45881,30,59538
315,103900,57125,30,59540
165,73600,34844,30,59542
188,212500,-666666666,30,59544
53,92600,37083,30,59545
102,-666666666,21750,30,59546
73,-666666666,60938,30,59547
31901,242400,62219,30,59601
27157,259400,74688,30,59602
236,168800,45455,30,59631
1488,208200,44063,30,59632
225,273900,73750,30,59633
5606,352400,93466,30,59634
6859,215400,63750,30,59635
40,-666666666,-666666666,30,59636
703,244400,65156,30,59638
1036,169900,33977,30,59639
43,202800,55536,30,59640
44,-666666666,-666666666,30,59642
363,163900,21641,30,59643
4236,196900,58203,30,59644
1702,156800,46339,30,59645
359,193800,44250,30,59647
490,243500,58667,30,59648
33533,146500,44861,30,59701
90,436100,-666666666,30,59703
273,240000,37917,30,59710
8839,133100,42477,30,59711
201,-666666666,-666666666,30,59713
20759,271400,71831,30,59714
36185,474900,58591,30,59715
2346,511700,69395,30,59716
37882,356800,72320,30,59718
150,-666666666,59375,30,59720
562,237500,52750,30,59721
5747,134300,53160,30,59722
63,195800,50000,30,59724
8037,213000,43053,30,59725
154,228600,44375,30,59727
271,213200,54167,30,59728
2319,330300,53889,30,59729
2161,586300,75912,30,59730
118,203600,41964,30,59731
313,212500,60625,30,59732
273,268800,82143,30,59733
240,314300,51354,30,59735
128,-666666666,48036,30,59736
250,113800,35417,30,59739
297,432900,29896,30,59740
4679,301100,64320,30,59741
125,213900,45000,30,59743
95,164400,83000,30,59745
162,305600,54063,30,59746
193,242900,53571,30,59747
189,173800,68375,30,59748
1964,219900,61932,30,59749
378,238200,60000,30,59750
286,154200,38571,30,59751
3560,242400,65238,30,59752
1084,246400,57159,30,59754
207,203900,48125,30,59755
457,-666666666,-666666666,30,59756
1434,304700,42500,30,59758
3819,232400,55458,30,59759
288,210300,53958,30,59760
261,278600,63125,30,59761
244,278300,46771,30,59762
32844,254400,40433,30,59801
19259,270700,45552,30,59802
17775,326600,76159,30,59803
8729,336400,70429,30,59804
19651,273000,57538,30,59808
2017,244900,52941,30,59820
2519,213800,52875,30,59821
1982,305200,62159,30,59823
1301,247300,53214,30,59824
2450,230900,62500,30,59825
486,416400,50313,30,59826
251,165100,54821,30,59827
5718,280500,58112,30,59828
2282,284000,43527,30,59829
165,175000,31000,30,59830
458,114100,29583,30,59831
693,161400,46944,30,59832
5608,321300,63690,30,59833
2377,305500,68203,30,59834
481,233100,66500,30,59837
13649,249000,44283,30,59840
945,211800,46250,30,59841
81,183300,-666666666,30,59842
300,310000,65068,30,59843
719,290200,35250,30,59844
1298,124200,23468,30,59845
1357,401100,60288,30,59846
6101,254400,60380,30,59847
124,162500,60938,30,59848
109,-666666666,-666666666,30,59851
770,242200,42500,30,59853
159,269400,59375,30,59854
782,83800,20066,30,59855
449,140600,34183,30,59856
1532,224500,52656,30,59858
3300,257500,45871,30,59859
10504,257100,48813,30,59860
90,94300,-666666666,30,59863
7177,201900,43277,30,59864
3870,230600,46571,30,59865
743,164400,41711,30,59866
63,-666666666,95179,30,59867
1827,237600,50547,30,59868
11052,309800,60986,30,59870
325,278300,66250,30,59871
2146,167900,37404,30,59872
3220,226900,44773,30,59873
1410,254600,47083,30,59874
3855,262600,52926,30,59875
55529,255500,55482,30,59901
491,235600,-666666666,30,59910
8377,361600,62420,30,59911
15525,238000,52275,30,59912
537,287500,40417,30,59913
282,475000,63571,30,59914
367,-666666666,-666666666,30,59915
156,330000,43125,30,59916
4769,254300,40737,30,59917
747,330300,69438,30,59918
634,102900,25926,30,59919
1652,304700,54950,30,59920
2189,432000,66526,30,59922
9230,169700,39977,30,59923
1423,280100,53365,30,59925
384,-666666666,29107,30,59926
345,295200,36458,30,59927
186,431000,51875,30,59928
190,326200,46250,30,59929
658,155100,23839,30,59930
267,645200,59479,30,59931
1353,228100,77258,30,59932
97,580900,46103,30,59933
476,245500,33482,30,59934
3560,215200,38750,30,59935
431,434600,50278,30,59936
13943,386700,63030,30,59937
24058,216300,87219,17,60002
50639,363200,99701,17,60004
30079,341300,84383,17,60005
33161,273800,82234,17,60007
21663,234600,71403,17,60008
46455,541400,143340,17,60010
10647,314500,132045,17,60012
26454,235900,100425,17,60013
48063,225100,87413,17,60014
27529,531300,146380,17,60015
59291,234700,64195,17,60016
30037,249700,64429,17,60018
10422,152100,58768,17,60020
5276,239000,107212,17,60021
8471,945600,248243,17,60022
40935,444200,100557,17,60025
14021,585400,119198,17,60026
476,869700,235000,17,60029
36125,219400,89995,17,60030
37545,249200,94801,17,60031
13703,154500,59370,17,60033
2088,180200,69844,17,60034
29636,584700,150226,17,60035
5310,354800,63388,17,60040
8659,173500,69728,17,60041
8556,171100,82688,17,60042
2460,1121100,227404,17,60043
9990,497200,107550,17,60044
21134,827800,179563,17,60045
34596,222200,100595,17,60046
42608,447800,141285,17,60047
29033,460300,140590,17,60048
32565,177000,73132,17,60050
22808,206500,84746,17,60051
23089,317200,85360,17,60053
54524,328900,79204,17,60056
37544,250900,94372,17,60060
26967,352000,104583,17,60061
40686,507900,112090,17,60062
15490,101000,36439,17,60064
